1 7 1.12694e-11 1.11882e-11 1.0217e-11 -2.15551e-12 2.12805e-14  3.29154
1 8 2.47815e-11 2.46052e-11 2.25118e-11 -4.1541e-12 5.12279e-14  3.35248
1 9 4.61696e-11 4.58514e-11 4.18256e-11 -7.25482e-12 6.1149e-14  3.58693
1 10 9.0489e-11 8.98987e-11 8.08979e-11 -1.73308e-11 -6.87726e-14  3.80214
1 11 2.13289e-10 2.11957e-10 1.87559e-10 -4.57529e-11 -7.93738e-13  3.98403
1 12 4.68268e-10 4.65456e-10 3.92072e-10 -1.47575e-10 -3.26387e-12  4.13626
1 13 8.89613e-10 8.84466e-10 6.67462e-10 -4.22732e-10 -8.75338e-12  4.24245
1 14 1.3423e-09 1.33459e-09 9.61877e-10 -6.96139e-10 -1.63427e-11  4.28595
1 15 1.76159e-09 1.75121e-09 1.3482e-09 -7.80246e-10 -2.37661e-11  4.27887
1 16 1.98994e-09 1.9782e-09 1.50503e-09 -9.16787e-10 -2.90808e-11  4.24456
1 17 2.07676e-09 2.06415e-09 1.67602e-09 -7.97108e-10 -2.81155e-11  4.23916
1 18 2.00766e-09 1.99523e-09 1.68651e-09 -6.5343e-10 -2.44596e-11  4.14928
1 19 1.92685e-09 1.91477e-09 1.66883e-09 -5.15741e-10 -1.96382e-11  4.09871
1 20 2.05178e-09 2.03896e-09 1.77153e-09 -5.88114e-10 -1.7191e-11  3.92342
1 21 2.12743e-09 2.11454e-09 1.75222e-09 -8.22989e-10 -1.54646e-11  4.10672
1 22 2.34569e-09 2.33165e-09 1.90589e-09 -9.60074e-10 -1.4355e-11  4.19324
1 23 2.52553e-09 2.51038e-09 1.98942e-09 -1.15198e-09 -1.32058e-11  4.17397
1 24 2.70758e-09 2.69138e-09 2.02983e-09 -1.39308e-09 -1.33961e-11  4.00837
1 25 2.98827e-09 2.97071e-09 2.0333e-09 -1.7933e-09 -1.49611e-11  3.85664
1 26 3.18274e-09 3.16461e-09 1.83853e-09 -2.21257e-09 -1.65131e-11  3.80257
1 27 3.57046e-09 3.55027e-09 1.94209e-09 -2.57063e-09 -1.8913e-11  3.78429
1 28 3.75138e-09 3.73047e-09 1.77719e-09 -2.87081e-09 -2.11193e-11  3.79339
1 29 3.96115e-09 3.93919e-09 1.65006e-09 -3.14469e-09 -2.2708e-11  3.86496
1 30 3.83609e-09 3.81477e-09 1.60118e-09 -3.0394e-09 -2.22989e-11  3.70419
1 31 3.58398e-09 3.5641e-09 1.33495e-09 -2.93052e-09 -2.23223e-11  3.64343
1 32 3.55141e-09 3.53165e-09 1.33655e-09 -2.91477e-09 -2.51671e-11  3.60272
1 33 4.38957e-09 4.36535e-09 1.55695e-09 -3.64881e-09 -3.49813e-11  3.72721
1 34 5.69929e-09 5.66832e-09 1.80093e-09 -4.81935e-09 -5.05151e-11  3.80777
1 35 6.87914e-09 6.84392e-09 1.8479e-09 -5.85094e-09 -6.93857e-11  4.01093
1 36 8.23412e-09 8.19804e-09 1.34715e-09 -7.02138e-09 -1.11874e-10  4.21309
1 37 8.34677e-09 8.31569e-09 7.00256e-10 -7.09756e-09 -1.36996e-10  4.38483
1 38 6.65495e-09 6.63415e-09 1.90441e-10 -5.54559e-09 -1.22458e-10  4.52371
1 39 4.70892e-09 4.69783e-09 -1.63478e-10 -3.63449e-09 -9.68135e-11  4.52925
1 40 3.72976e-09 3.72317e-09 -5.56921e-10 -2.2639e-09 -8.07539e-11  4.49364
1 41 3.27242e-09 3.26686e-09 -8.4869e-10 -1.34721e-09 -6.74238e-11  4.50829
1 42 2.60766e-09 2.60394e-09 -8.92544e-10 -9.22834e-10 -5.37838e-11  4.55933
1 43 2.09279e-09 2.09134e-09 -5.40182e-10 -1.12871e-09 -4.59104e-11  4.54457
1 44 2.24473e-09 2.24347e-09 -9.97731e-11 -1.52255e-09 -4.44527e-11  4.68108
1 45 2.73123e-09 2.72677e-09 6.30246e-10 -1.59434e-09 -3.77225e-11  4.81138
1 46 2.61112e-09 2.60333e-09 1.67522e-09 -5.47987e-11 1.60213e-12  4.88676
1 47 4.69933e-09 4.68612e-09 3.11275e-09 2.18199e-09 4.34905e-11  4.98202
1 48 8.7238e-09 8.70152e-09 4.78947e-09 4.40497e-09 8.05632e-11  5.16473
1 49 1.63704e-08 1.6333e-08 8.93828e-09 6.60271e-09 1.07803e-10  5.36769
1 50 2.67893e-08 2.67442e-08 1.4975e-08 6.15841e-09 2.5833e-11  5.46237
1 51 4.23937e-08 4.23588e-08 2.5188e-08 -5.36802e-10 -3.51887e-10  5.52996
1 52 5.81468e-08 5.81424e-08 3.2475e-08 -1.46404e-08 -8.88655e-10  5.57944
1 53 7.07764e-08 7.07894e-08 3.12119e-08 -3.3874e-08 -1.45129e-09  5.58847
1 54 8.13215e-08 8.12562e-08 2.44414e-08 -5.06095e-08 -1.84278e-09  5.64013
1 55 7.56281e-08 7.53879e-08 1.54151e-08 -5.08763e-08 -1.59173e-09  5.76364
1 56 5.99923e-08 5.9647e-08 1.36916e-08 -3.91086e-08 -1.07787e-09  5.90423
1 57 4.46618e-08 4.43639e-08 1.52132e-08 -2.59816e-08 -6.35607e-10  5.96889
1 58 3.00303e-08 2.98504e-08 1.4933e-08 -1.33531e-08 -3.09768e-10  5.99112
1 59 1.81851e-08 1.80983e-08 1.11125e-08 -4.70695e-09 -8.83231e-11  6.07231
1 60 9.74819e-09 9.71721e-09 6.85434e-09 -2.32497e-10 1.95158e-11  6.22043
1 61 5.14082e-09 5.13388e-09 3.7308e-09 9.2842e-10 4.56144e-11  6.38223
1 62 4.58741e-09 4.58979e-09 2.93462e-09 -1.31972e-10 1.68741e-11  6.47226
1 63 8.39112e-09 8.41048e-09 4.42559e-09 -3.81891e-09 -6.93657e-11  6.48529
1 64 1.80076e-08 1.80581e-08 7.58542e-09 -1.21555e-08 -2.44625e-10  6.5058
1 65 3.26493e-08 3.27173e-08 8.40701e-09 -2.57994e-08 -5.16237e-10  6.5304
1 66 4.59258e-08 4.59925e-08 1.99636e-09 -3.87572e-08 -8.51633e-10  6.56928
1 67 5.14029e-08 5.1447e-08 -7.78977e-09 -4.30063e-08 -1.16119e-09  6.56548
1 68 4.91737e-08 4.91959e-08 -1.46892e-08 -3.89082e-08 -1.29282e-09  6.52063
1 69 4.33812e-08 4.33908e-08 -1.62554e-08 -3.16836e-08 -1.22287e-09  6.48011
1 70 3.76736e-08 3.76583e-08 -1.2953e-08 -2.64292e-08 -1.03079e-09  6.37957
1 71 3.54494e-08 3.54023e-08 -8.79636e-09 -2.5222e-08 -8.80805e-10  6.12505
1 72 3.53675e-08 3.52787e-08 -2.79128e-09 -2.66014e-08 -7.52329e-10  5.9131
1 73 3.60854e-08 3.5971e-08 8.15945e-10 -2.8143e-08 -6.59426e-10  5.6516
1 74 3.4523e-08 3.4402e-08 4.41193e-09 -2.74443e-08 -5.46451e-10  5.5452
1 75 2.94977e-08 2.93883e-08 7.52816e-09 -2.30692e-08 -3.86859e-10  5.56552
1 76 1.97739e-08 1.96969e-08 7.15206e-09 -1.4529e-08 -2.21176e-10  5.60802
1 77 9.08033e-09 9.04257e-09 3.75931e-09 -5.89532e-09 -1.04526e-10  5.72076
1 78 6.50831e-09 6.48211e-09 3.91676e-09 -2.23626e-09 -6.8819e-11  6.02981
1 79 7.15006e-09 7.12643e-09 4.99693e-09 4.39138e-10 -4.5626e-11  6.18629
1 80 8.10305e-09 8.08279e-09 5.54845e-09 2.52042e-09 -5.55971e-12  6.22574
1 81 9.01729e-09 8.99884e-09 6.04637e-09 3.66968e-09 2.13151e-11  6.29145
